HID	PA
58930	1
58931	1
58932	1
58935	1
58936	1
58937	1
58938	1
58939	1
58943	1
58944	1
58945	1
58946	1
58947	0
58948	0
58949	0
58950	0
59017	1
59018	1
59019	1
59020	1
59025	1
59026	1
59027	1
59028	1
59029	0
59030	0
59031	0
59032	0
137831	1
137832	1
137833	1
137840	1
137841	1
137842	1
137843	0
137844	0
137845	0
137846	0
137912	1
137913	1
137921	1
137922	1
137923	0
137924	0
137925	0
137926	0
137927	0
137993	1
137994	1
138003	1
138004	1
138005	0
138006	0
138007	0
138008	0
138009	0
138085	1
138086	0
138087	0
138088	0
138089	0
138090	0
138165	1
138166	1
138167	0
138168	0
138169	0
138170	0
138171	0
138247	1
138248	1
138249	0
138250	0
138251	0
138252	0
138329	1
138330	0
138331	0
138332	0
138333	0
138334	0
138410	1
138411	0
138412	0
138413	0
138492	1
138493	1
138494	0
138574	1
138575	0
